url,name,context,age,gender,description,mode
https://vimeo.com/470112939,Pulsated-Trumpet,Social Play,Adult,Male,"Juvenile elephants are engaged in exuberant play of Imaginary Enemies - Chin-Up, Tail-Raising, and general cavorting about in the long grass. They have been Pulsated-Trumpeting for a while. Notice the antiphonal nature of these calls one calling and then another, as they seem to rev one another up. The contagious nature of Pulsated-Trumpeting during this type of play is typical. In this clip a juvenile female Charges our car in play giving a couple of Pulsated-trumpets as she does. Then she Kicks-Dust and Backs-Away with Chin-Up, Tail-Raising. She turns to go but Pirouettes still watching us. She mucks about head up and then down and another half Pirouette and then makes as if to take off toward the others, but instead Pirouettes again and Charges half toward us again, continuing her Pulsated-Trumpeting, Chin-Up and Tail-Raising. She does this back and forth a bit more and then finally takes off after the others who we can hear in the distance. Note that there are a couple of Nasal-Trumpets in this clip also. (Amboseli, Kenya)",acoustic-vocal
https://vimeo.com/470112747,Pulsated-Trumpet,Protest & Distress,Adult,Male,"A four year old male has become separated from his family. We see him stand with Periscope-Trunk and he does a bit of Head-Swinging as if trying to localize a sound. It is likely that someone has called him. He takes off running and giving shrill Pulsated-Trumpets that are typical of a lost or separated calf. (Amboseli, Kenya)",acoustic-vocal
https://vimeo.com/488911605,Pulsated-Trumpet,Attacking & Mobbing,Adult,Male,"Provocadora Charges at us and we drive away. As she Charges she gives a Trumpet-Blast followed by a Pulsated-Trumpet. When she stops, we stop. (Gorongosa, Mozambique)",acoustic-vocal
https://vimeo.com/418346393,Pulsated-Trumpet,Attacking & Mobbing,Adult,Male,"Nomada leads her two calves in a Group-Advance towards us accompanied by a young male, who may or may not be a family male. She diverts and continues parallel to us, while the male comes closer and demonstrates to us by crashing into some dead branches and making a commotion. They continue on a Perpendicular-Walk and then Nomada turns sharply toward us and Charges while giving two Pulsated-Trumpets as she runs. Notice her calves continue running straight ahead. Afterwards she emits a very low throbbing rumble. (Gorongosa, Mozambique)",acoustic-vocal
https://soundcloud.com/elephantvoices/ethogram-pulsated-trumpet-b1101310a,Pulsated-Trumpet,Lone & Object Play,Adult,Male,"An aggregation of elephants playing; one chases a hare and gives a Pulsated-Trumpet. (Amboseli, Kenya) ",acoustic-vocal
https://soundcloud.com/elephantvoices/ethogram-pulsated-trumpet-b1101310a,Pulsated-Trumpet,Novel & Idiosyncratic,Adult,Male,"An aggregation of elephants playing; one chases a hare and gives a Pulsated-Trumpet. (Amboseli, Kenya) ",acoustic-vocal
https://soundcloud.com/elephantvoices/ethogram-pulsated-trumpet-b1101310a,Pulsated-Trumpet,Courtship,Adult,Male,"An aggregation of elephants playing; one chases a hare and gives a Pulsated-Trumpet. (Amboseli, Kenya) ",acoustic-vocal
https://soundcloud.com/elephantvoices/ethogram-pulsated-trumpet-b1101310a,Pulsated-Trumpet,Novel & Idiosyncratic,Adult,Male,"An aggregation of elephants playing; one chases a hare and gives a Pulsated-Trumpet. (Amboseli, Kenya) ",acoustic-vocal
https://soundcloud.com/elephantvoices/ethogram-pulsated-trumpet-b1101310a,Pulsated-Trumpet,Courtship,Adult,Male,"An aggregation of elephants playing; one chases a hare and gives a Pulsated-Trumpet. (Amboseli, Kenya) ",acoustic-vocal
https://soundcloud.com/elephantvoices/ethogram-pulsated-trumpet-b1101310a,Pulsated-Trumpet,Courtship,Adult,Male,"An aggregation of elephants playing; one chases a hare and gives a Pulsated-Trumpet. (Amboseli, Kenya) ",acoustic-vocal
https://soundcloud.com/elephantvoices/ethogram-pulsated-trumpet-b1101310a,Pulsated-Trumpet,Courtship,Adult,Male,"An aggregation of elephants playing; one chases a hare and gives a Pulsated-Trumpet. (Amboseli, Kenya) ",acoustic-vocal
https://soundcloud.com/elephantvoices/ethogram-pulsated-trumpet-b1101310a,Pulsated-Trumpet,Courtship,Adult,Male,"An aggregation of elephants playing; one chases a hare and gives a Pulsated-Trumpet. (Amboseli, Kenya) ",acoustic-vocal
https://soundcloud.com/elephantvoices/ethogram-pulsated-trumpet-b1101310a,Pulsated-Trumpet,Courtship,Adult,Male,"An aggregation of elephants playing; one chases a hare and gives a Pulsated-Trumpet. (Amboseli, Kenya) ",acoustic-vocal
https://vimeo.com/370833517,Sneeze,Maintenance,Adult,Male,"Little E is only 3 days old. He is under a bush being looked after by allomother Lorato. He seems to have something irritating in his trunk (ants?) and Sneezes a couple of times and seems to try to shake whatever it is out. His mother appears to sense his distress and walks over to help him. She reaches out to him and tenderly grasps and holds/caresses his trunk as if either she understands that something in it is the cause of his distress or because she is trying to lead him away from a problematic place. She holds his trunk in such a way as to lift his head and he follows her out. (Maasai Mara, Kenya)",acoustic-vocal
https://vimeo.com/370833550,Sneeze,Maintenance,Adult,Male,"An the beginning of this clip, 6 week old Little E gets down on his knees to drink with his mouth. When he stands up he gives a Sneeze type sound. Did water go down the wrong way? The rest of his family are Drinking. (Maasai Mara, Kenya)",acoustic-vocal
https://vimeo.com/368509298,Snort,Avoidance,Adult,Male,"Young adult male, gm0032, is studying our vehicle. One of the cameramen moves in the car and gives him a fright. He Jolts and gives a Snort. (Gorongosa, Mozambique)",acoustic-vocal
https://vimeo.com/368509448,Snort,Avoidance,Adult,Male,"An infant seems to get frightened by something and emits a Snort and returns to the safety of his mother’s legs. Later he comes out and explores tentitively. (Masai Mara, Kenya)",acoustic-vocal
https://vimeo.com/368509893,Snort,Avoidance,Adult,Male,"An infant is following along after a four year old allomother. She seems to walk into some thorns, or something else, and gets a fright and gives a mini Snort. (Masai Mara, Kenya)",acoustic-vocal
https://vimeo.com/368510218,Snort,Conflict & Confrontation,Adult,Male,"Little E is 3 days old. Allomother Lorato follows after Mama Little E and Little E. She is concerned about the car and exhibits Tail-Raising, Chin-Up and then Head-Shaking associated with a Snort. (Masai Mara, Kenya)",acoustic-vocal
https://vimeo.com/368510639,Snort,Conflict & Confrontation,Adult,Male,"Latino walks toward car and must see someone out of it as she Head-Shakes and Snorts. (Masai Mara, Kenya)",acoustic-vocal
https://vimeo.com/368511153,Snort,Conflict & Confrontation,Adult,Male,"A group of elephants is feeding around a lugga when all are surprised by a warthog running past. A pulsating rumble is made by the tuskless female while running. A calf is in the lugga and several females are running to rescue it. There is a lot of rumbling and listening. An adolescent male Redirects-Aggression and turns and Charge at the vehicle while Foot-Scuffing and giving a Snort (attempt at Trumpet-Blast) for added effect. Then he displays Standing-Tall and Ear-Spreading. Notice that when he Charges he touches himself on his face (Touch-Self) as if slightly Apprehensive. (Masai Mara, Kenya)",acoustic-vocal
https://vimeo.com/368511723,Snort,Submissive,Adult,Male,"A family group of elephants led by matriarch, Gina, is at a salt lick. There is some competition for the best spots and Gina has just Advanced-Toward a young male who Retreats-From. In this clip Gina has moved some distance away and the young male has returned to the salt lick and is standing eating minerals in the left foreground with a young female out of view next to him. Another young female walks up behind him coming from the right. The female standing next to him turns to acknowledge/greet her with a Head-Shake and a Snort before walking away. The approaching female reaches out to the male touching his genitals (Trunk-to-Genitals). The young male appears to think he may be threatened and he Retreats-From. When he turns to see who it was and realizes it was not Gina, he Advances-Toward her and she Retreats-From. He goes back to eating minerals. It is not completely clear whether the Head-Shaking was in greeting or in annoyance that the approaching female disturbed her accessing of minerals, but the posture of both female appears friendly. We read it as a supplant. (Masai Mara, Kenya)",acoustic-vocal
https://vimeo.com/485969075,Snort,Social Play,Adult,Male,"There has just been a big drama in this group with one family trying to kidnap a newborn from another. The elephants are all worked up. Some adolescents come over to our car engaging with us with a few Head-Dip and Head-Dip-Touch-Ground playful threats. One reverses with a Snort and a half Head-Shake. (Amboseli, Kenya)",acoustic-vocal
https://vimeo.com/545448060,Squeak,Novel & Idiosyncratic,Adult,Male,"This young male has been Standing next to our car for over 9 minutes. He has been playing with a couple of stones. In this clip he engages in a couple of idiosyncratic sounds. First, he breathes very purposefully out and then purposefully in, making loud breathing sounds. Then he puts his trunk into his mouth and makes a sound like a Paryngeal-Pouch-Suck as if sucking water from the back of his throat into his trunk and moving it around. His trunk hangs in an elongated look and he moves it about making Squelching type sounds. Then he removes the tip of his trunk and lays it on the ground with the fingers pinched together. He continues to make Squelching sounds and then exhales through the pinched trunk fingers making a high-frequency-sound like a Squeak. Then he blows forcefully and water is blown out of the tip of his trunk. (Amboseli, Kenya)",acoustic-vocal
https://vimeo.com/545448116,Squeak,Novel & Idiosyncratic,Adult,Male,"A juvenile female has been standing by our car studying us. She has been within 2 meters of us feeding on grass and contemplating us. She obviously thinks this is amusing as she has already given us a Squelch and now she playfully lowers herself onto her knees and exhales loudly while pinching the fingers of her trunk together almost producing a Squeak. (Amboseli, Kenya)",acoustic-vocal
https://vimeo.com/377497585,Squelch,Social Play,Adult,Male,"A family of elephants is at play in the lugga mostly out of view. A young male comes up the bank and walks toward camera and gives a Squelch. (Maasai Mara, Kenya)",acoustic-vocal
https://vimeo.com/545448162,Squelch,Novel & Idiosyncratic,Adult,Male,"This young male has been Standing next to our car for over 9 minutes. He has been playing with a couple of stones. In this clip he engages in a couple of idiosyncratic sounds. First, he breathes very purposefully out and then purposefully in, making loud breathing sounds. Then he puts his trunk into his mouth and makes a sound like a Paryngeal-Pouch-Suck as if sucking water from the back of his throat into his trunk and moving it around. His trunk hangs in an elongated look and he moves it about making Squelching type sounds. Then he removes the tip of his trunk and lays it on the ground with the fingers pinched together. He continues to make Squelching sounds and then exhales through the pinched trunk fingers making a high-frequency-sound like a Squeak. Then he blows forcefully and water is blown out of the tip of his trunk. (Amboseli, Kenya)",acoustic-vocal
https://vimeo.com/545448216,Squelch,Novel & Idiosyncratic,Adult,Male,"An adolescent female from the AA family has come purposefully over to our car to study us. She is about 1.5 meters from my iPhone and has been standing next to us for over 2 minutes feeding on grass and then contemplating us. This is a typical example of the context in which an elephant might Squelch. (Amboseli, Kenya)",acoustic-vocal
https://soundcloud.com/elephantvoices/ethogram-squelch-a3103741,Squelch,Affiliative,Adult,Male,"At night in the Tsavo orphan Boma one of the calves makes Squelching sounds. (Tsavo, Kenya)

",acoustic-vocal
https://soundcloud.com/elephantvoices/ethogram-squelch-a3103741,Squelch,Calf Nourishment & Weaning,Adult,Male,"At night in the Tsavo orphan Boma one of the calves makes Squelching sounds. (Tsavo, Kenya)

",acoustic-vocal
https://soundcloud.com/elephantvoices/ethogram-squelch-a3103741,Squelch,Lone & Object Play,Adult,Male,"At night in the Tsavo orphan Boma one of the calves makes Squelching sounds. (Tsavo, Kenya)

",acoustic-vocal
https://soundcloud.com/elephantvoices/ethogram-squelch-a3103741,Squelch,Protest & Distress,Adult,Male,"At night in the Tsavo orphan Boma one of the calves makes Squelching sounds. (Tsavo, Kenya)

",acoustic-vocal
https://soundcloud.com/elephantvoices/ethogram-squelch-a3103741,Squelch,Birth,Adult,Male,"At night in the Tsavo orphan Boma one of the calves makes Squelching sounds. (Tsavo, Kenya)

",acoustic-vocal
https://vimeo.com/546054568,Trump,Social Play,Adult,Male,"Two boys at play. They seem to suddenly find our car a bit close and one Stands-Tall looking at us. He does a kind of a Head-Dip and then gives a short sharp Trump. (Amboseli, Kenya)",acoustic-vocal
https://vimeo.com/360485669,Trumpet-Blast,Attacking & Mobbing,Adult,Male,"We are driving along the Urema Road when we meet the V family. We hear Trumpet-Blasts and see elephants Charging at us through the trees (The trumpet-blast that is shrill is made by a calf). We stop. Tuskless female, Valda, stands Head-Swinging and Foot-Lifting. Then she begins a Perpendicular-Walk, which appears to be a signal for one-tusked Vigilante to Charge. Vigilante Charges, pauses and Charges again and the others join her in a Group-Charge. There are two Trumpet-Blasts when Vigilante Charges. It is possible to hear the age difference in the frequency of the trumpet. (Gorongosa, Mozambique)",acoustic-vocal
https://vimeo.com/360485737,Trumpet-Blast,Attacking & Mobbing,Adult,Male,"Matriarch gf0073 and her family are in the forest as we drive up. This is the first time we have encountered this family and they are very agitated, Bunching and Standing-Tall. Matriarch gf0073 Charges and comes very close to the car. The family comes out of the forest in a Group-Advance and giving Trumpet-Blasts. They back away and continue to confront us, Trumpet-Blasting. Then we hear low rumbling and most of the family returns to the forest. gf0073 enters the scene from the right doing a Perpendicular-Walk and we hear a rumble. She takes 12 perpendicular steps before she adds a Bow-Neck, turns and begins a silent Bow-Neck-Charge. She Trunk-Drag-Bounce as she comes closer. She runs 10 paces toward us in the Bow-Neck posture. She Sashays as she reach within a couple meters of the car. The video and audio are difficult to include as she almost hits the vehicle. The others come back from the forest giving Trumpet-Blasts. Finally they turn and all return to the forest. (Gorongosa, Mozambique)",acoustic-vocal
https://vimeo.com/360485866,Trumpet-Blast,Attacking & Mobbing,Adult,Male,"Matriarch gf0073 and her family are in the forest as we drove up. This is the first time encounter with this family and they are very agitated, Bunching and Standing-Tall. gf0073 has done a Perpendicular-Walk and gave us a very serious Charge and then they all retreated to the forest. As this clip begins we were departing and gf0073 Charges from the forest at high speed. The video is very shaky but we can see her Trunk-Bounce, Stand-Tall, and then as she begins to Charge again - she Trunk-Bounces with the underside of her trunk. She gives several Trumpet-Blasts. At the end of the video we can see that the rest of the family is joining her. She chased us a good 600 m with the others following behind. (Gorongosa, Mozambique)",acoustic-vocal
https://vimeo.com/360485927,Trumpet-Blast,Attacking & Mobbing,Adult,Male,"At the end of the day a family arrives, joining the Mabenzis and many others. The matriarch, gf0061, was an elephant we recognized due to a gaping tear in her ear, but we did not have good ID photos of her and her family. We decided to drive a little closer so that we could take some. As the clip starts we are driving toward the family. When we are a good 80 meters away a large adult female we later named, Ambuscadora, comes like a rocket from the forest in a Charge. We turn and drive away. She gives several Trumpet-Blasts as she chases us. The first time she pauses, perhaps so as not to hit us, she leaves her hind legs stiffly out behind her and drags them along the ground to stop. As we drive away she Charges again and gives a beautiful, audible Trunk-Bounce. (Gorongosa, Mozambique)",acoustic-vocal
https://vimeo.com/360485980,Trumpet-Blast,Attacking & Mobbing,Adult,Male,"We saw one male, gm0131, but from the air Matavele saw 3 males around us. We first saw him on Picada 1 where he rushed across the road in a panic as Matavele took off. Later we met him on the other side of the Sand Forest. We followed him a ways off the road and that led us to other groups. He Stood-Tall, Displacement-Dusting and Charged us, though not seriously. (Gorongosa, Mozambique)",acoustic-vocal
https://vimeo.com/377506631,Trumpet-Blast,Attacking & Mobbing,Adult,Male,"This clip is taken from a longer sequence of behavior of the I family. As the clip starts matriarch iJunia, gf0005, has slowed her Charge to a Bow-Neck-Advance-Toward. She takes the lead with Isabella, gf0038, by her side and a tiny baby in tow. Someone gives a Trumpet-Blast and iJunia Head-Dips. They stop near us and Isabella reaches Trunk-to-Mouth to iJunia. They Bunch facing us Standing-Tall and Head-Swinging and iJunia Head-Dip-Touch-Ground. (Gorongosa, Mozambique)",acoustic-vocal
https://vimeo.com/377506654,Trumpet-Blast,Attacking & Mobbing,Adult,Male,"Provocadora Charges at us and we drive away. As she Charges she gives a Trumpet-Blast followed by a Pulsated-Trumpet. When she stops, we stop. (Gorongosa, Mozambique)",acoustic-vocal
https://vimeo.com/377506679,Trumpet-Blast,Attacking & Mobbing,Adult,Male,"As part of a long Group-Charge Marcella, gf0017, takes over from Mwana Nzo, gf0016. Here she is in full Charge. Notice how she raises her Head-High and lowers it. When her head is lowered she engages in Trunk-Bounce-Drag. She Trumpet-Blasts twice and as we pull away and she slows and Head-Dip-Touch-Ground twice. Her Charge is replaced by Valente, gf0012. (Gorongosa, Mozambique)",acoustic-vocal
https://vimeo.com/377506700,Trumpet-Blast,Attacking & Mobbing,Adult,Male,"We are with a large aggregation of several families - perhaps 60 elephants. The group became alarmed when we arrived as they were caught out in the open. They began moving in a purposeful way almost as if in a Perpendicular-Walk - about 100 m from us. A one-tusked female gf0151 (circled) was in the lead. She disappeared out of view and then the others stopped Waiting and Listening. Obviously gf0151 must have gone ahead and then turned on us because suddenly she was coming for us from a completely different angle. You can here Joyce swear as she realizes she is Charging and we hear gf0151 crash through the vegetation and Trumpet-Blast before the camera is able to turn and catch up with her. She gave another two Trumpet-Blasts Standing-Tall. Then she walked away and then Pirouetted and Backed-Toward the Bunching group. (Gorongosa, Mozambique)",acoustic-vocal
https://vimeo.com/377506738,Trumpet-Blast,Attacking & Mobbing,Adult,Male,")A sub-section of the C family is crossing the track behind us. We have been observing them for a while and they have been very vigilant Listening and Head-Swinging. Nomada crosses first but is rather unsure - she stands looking at us, Chin-Up and Ears-Spread. She Backs-Toward the others who are still on the other side of the track. She Reach-Touch Corajosa, as if to get her attention and, we believe, her assistance. Corajosa Rapid-Ear-Flaps and Rumbles. Nomada turns to cross the track again with calves in tow and turns to face us with Ears-Spread. Corajosa then comes from the bushes on the left, and Sashays across the road. We hear more deep Rumbling. She Kicks-Dust and Charges with her Head-Low. She gives a Trumpet-Blast and does a Trunk-Bounce with her chopped trunk at then end of her Charge. Someone else also Trumpets and we hear more Rumbling. (Gorongosa, Mozambique)",acoustic-vocal
https://vimeo.com/370835543,Trumpet-Blast,Social Play,Adult,Male,"As an adolescent male Floppy-Runs at the car he lowers his head adopting a floppy-bodied Bow-Neck-Charge position and shakes his head from side to side Head-Waggling. He gives a Pulsated-Trumpet and a Trumpet-Blast. (Maasai Mara, Kenya)",acoustic-vocal
https://vimeo.com/417126534,Trumpet-Blast,Social Play,Adult,Male,"This juvenile male has been playing in the water with another juvenile male until they were frightened by hippos and came rushing out. Now he Redirects-Aggression and chases birds instead. (Amboseli, Kenya)",acoustic-vocal
https://vimeo.com/417126590,Trumpet-Blast,Social Play,Adult,Male,"A juvenile female is at the head of her family walking along the edge of the KH4 Waterhole. She Charges at the Egyptian geese with Head-Low and Trunk-Coiled and gives a Trumpet-Blast. As her family catches up she again Charges Head-Low and Trunk-Coiled. (Amboseli, Kenya)",acoustic-vocal
https://vimeo.com/475369413,Trumpet-Blast,Social Play,Adult,Male,"A male juvenile about 6 has been left behind. He runs to catch up with his family, scattering egrets with some Trumpet-Blasts as he runs. (Amboseli, Kenya)",acoustic-vocal
https://vimeo.com/370835419,Trumpet-Blast,Conflict & Confrontation,Adult,Male,"It is almost dark when Walli's family meets a pride of lions as they are walking across difficult, rocky terrain. A young female with a one year old calf is walking at the head of the group. The calf attracts the attention of a lioness, who stalks it until the calf becomes aware and runs away Roaring. The mother turns and gives a Trumpet-Blast. The camera pans to the right where a juvenile male also confronts the lions with a Trumpet-Blast. Following him come the rest of his family - Walli with an infant and two calves. As they walk through the pride we hear two more Trumpet-Blasts given by the younger elephants. (Maasai Mara, Kenya)",acoustic-vocal
https://vimeo.com/370835482,Trumpet-Blast,Calf Reassurance & Protection,Adult,Male,"Note: Powerful elephant calls! Little E is one month old. As the clip starts he is seen being looked after by allomothers V-Notch and Lorato. He becomes curious about the filmmakers car and walks toward it. V-notch, who is ahead, becomes alarmed and turns back to protect him Ear-Spreading and briefly Trunk-Sucking. Little E rushes past them to the car. Bob says softly ""Hey, Little E"" as he (we believe) touches the car. The two aunties freak out and give a series of Trumpet-Blasts. Little E is alarmed - caught between his noisy aunties and the car. He is too close to see what is happening, but we can see him Tail-Raising and see the feet of his allomothers moving back and forth. His mother, Mama Little E, rushes over to join the allomothers and manages to retrieve him. They all Shepherd him back to safety, Backing-Away while Standing-Tall and his mother uses her trunk to gently move him away. They rumble and Bunch around Little E with Mama Little E and V-Notch on either side and Lorato Sashaying in to fill in the gap between Little E and the vehicle. They continue to Back-Away and then, when little E tries to Suckle, his mother uses her trunk to purposefully lead his mouth to her breast (Trunk-to-Breast). Lorato Head-Shakes. Then they walk away past car. (Maasai Mara, Kenya)",acoustic-vocal
https://vimeo.com/475369310,Trumpet-Blast,Aggressive,Adult,Male,"A couple of families have met and are bathing in a pool. As the elephants begin to depart the female on the left Ear-Folds and Advances-Toward a female from another family who Retreats-From and disappears from view. We see the aggressor pause and Orient-Away and then Orient-Toward and stand with Chin-Out in an aggressive posture as if she is receiving a counter threat. She continues Advancing-Toward and then suddenly turns and Runs-Away, splashing into the water as a third, larger female Charges into view, Forward-Trunk-Swings and Trumpet-Blasts at her in threat. This larger female is likely the matriarch, mother or close ally of the second female. The female who was chased back into the waters waits with J-Trunk and then turns and follows the others out of the water. (Amboseli, Kenya)",acoustic-vocal
https://soundcloud.com/elephantvoices/ethogram-trumpet-blast-b0800741,Trumpet-Blast,Lone & Object Play,Adult,Male,"One of the members in the EB family gives a Trumpet-Blast as she playfully chases hyenas. (Amboseli, Kenya) ",acoustic-vocal
https://soundcloud.com/elephantvoices/ethogram-trumpet-blast-b0800741,Trumpet-Blast,Social Play,Adult,Male,"One of the members in the EB family gives a Trumpet-Blast as she playfully chases hyenas. (Amboseli, Kenya) ",acoustic-vocal
https://soundcloud.com/elephantvoices/ethogram-trumpet-blast-b0800741,Trumpet-Blast,Courtship,Adult,Male,"One of the members in the EB family gives a Trumpet-Blast as she playfully chases hyenas. (Amboseli, Kenya) ",acoustic-vocal
https://soundcloud.com/elephantvoices/ethogram-trumpet-blast-b0800741,Trumpet-Blast,Courtship,Adult,Male,"One of the members in the EB family gives a Trumpet-Blast as she playfully chases hyenas. (Amboseli, Kenya) ",acoustic-vocal
https://soundcloud.com/elephantvoices/ethogram-trumpet-blast-b0800741,Trumpet-Blast,Courtship,Adult,Male,"One of the members in the EB family gives a Trumpet-Blast as she playfully chases hyenas. (Amboseli, Kenya) ",acoustic-vocal
https://soundcloud.com/elephantvoices/ethogram-trumpet-blast-b0800741,Trumpet-Blast,Courtship,Adult,Male,"One of the members in the EB family gives a Trumpet-Blast as she playfully chases hyenas. (Amboseli, Kenya) ",acoustic-vocal
https://soundcloud.com/elephantvoices/ethogram-trumpet-blast-b0800741,Trumpet-Blast,Aggressive,Adult,Male,"One of the members in the EB family gives a Trumpet-Blast as she playfully chases hyenas. (Amboseli, Kenya) ",acoustic-vocal
https://soundcloud.com/elephantvoices/ethogram-trumpet-blast-b0800741,Trumpet-Blast,Courtship,Adult,Male,"One of the members in the EB family gives a Trumpet-Blast as she playfully chases hyenas. (Amboseli, Kenya) ",acoustic-vocal
https://soundcloud.com/elephantvoices/ethogram-trumpet-blast-b0800741,Trumpet-Blast,Social Play,Adult,Male,"One of the members in the EB family gives a Trumpet-Blast as she playfully chases hyenas. (Amboseli, Kenya) ",acoustic-vocal
https://soundcloud.com/elephantvoices/ethogram-trumpet-blast-b0800741,Trumpet-Blast,Courtship,Adult,Male,"One of the members in the EB family gives a Trumpet-Blast as she playfully chases hyenas. (Amboseli, Kenya) ",acoustic-vocal
https://soundcloud.com/elephantvoices/ethogram-trumpet-blast-b0800741,Trumpet-Blast,Courtship,Adult,Male,"One of the members in the EB family gives a Trumpet-Blast as she playfully chases hyenas. (Amboseli, Kenya) ",acoustic-vocal
https://soundcloud.com/elephantvoices/ethogram-trumpet-blast-b0800741,Trumpet-Blast,Attentive,Adult,Male,"One of the members in the EB family gives a Trumpet-Blast as she playfully chases hyenas. (Amboseli, Kenya) ",acoustic-vocal
https://soundcloud.com/elephantvoices/ethogram-trumpet-blast-b0800741,Trumpet-Blast,Courtship,Adult,Male,"One of the members in the EB family gives a Trumpet-Blast as she playfully chases hyenas. (Amboseli, Kenya) ",acoustic-vocal
https://soundcloud.com/elephantvoices/ethogram-trumpet-blast-b0800741,Trumpet-Blast,Social Play,Adult,Male,"One of the members in the EB family gives a Trumpet-Blast as she playfully chases hyenas. (Amboseli, Kenya) ",acoustic-vocal
https://soundcloud.com/elephantvoices/ethogram-trumpet-blast-b0800741,Trumpet-Blast,Social Play,Adult,Male,"One of the members in the EB family gives a Trumpet-Blast as she playfully chases hyenas. (Amboseli, Kenya) ",acoustic-vocal
https://vimeo.com/369836924,V8-Rumble,Protest & Distress,Adult,Male,"It is almost dark and two young males are Sparring. It is getting rough. There are loud clanks of ivory. Toward the end of the clip the slightly smaller male with shorter tusks has the upper hand and is forcing the other male back and down. The larger male pulls away and signals defeat with a soft V8-Rumble. (Maasai Mara, Kenya)",acoustic-vocal
https://vimeo.com/417100257,V8-Rumble,Protest & Distress,Adult,Male,"There is tension around an estrous female. A medium sized male walks past the camera from right to left and goes off frame. Another medium-sized male is standing in the left side of the view. The first male Forward-Trunk-Swings at him and he gives an Open-Mouthed V-8-Rumble of protest and Runs-Away. (Amboseli, Kenya)",acoustic-vocal
https://vimeo.com/417100307,V8-Rumble,Protest & Distress,Adult,Male,"There is tension around an estrous female. A fight has broken out between two males - one with two broken tusks and another with longer curved tusks. The have just clashed. In unusual behavior two additional males have sided with the broken tusked male in a coalition against the longer tusked male. They gang up on him and outnumbered he turns and Runs-Away emiting a V8-Rumble followed by a Rumble-Roar and another V8-Rumble. (Amboseli, Kenya)",acoustic-vocal
https://vimeo.com/417100348,V8-Rumble,Protest & Distress,Adult,Male,"There is tension around an estrous female. Prior to the start of this clip, a new medium sized male joined the group (Male1) and a second medium sized male with two broken tusks (Male2) took exception to his arrival and threatened him Ear-Folding and Advancing-Toward him. A third smaller male (Male3) joined Male2 in a Coalition and together they Group-Advanced on Male1 who Retreated-From. Male1 and Male2 fought. Then a fourth and slightly larger male (Male4) arriveed and joined the Coalition and, bolstered, Male2 pushed his advantage. They ganged up on him and outnumbered he turned and Ran-Away emitting a V8-Rumble followed by a Rumble-Roar and another V8-Rumble. The three males worked in a Coalition for another 4 minutes following him in a Prolonged-Pursuit, sometimes in Group-Advance at a fast walk and sometimes Running-After him - this clip is part of this section. At one point he turned to face them but they continue coming and he Runs-Away and gives another V8-Rumble. (Amboseli, Kenya)",acoustic-vocal
https://vimeo.com/484479223,V8-Rumble,Protest & Distress,Adult,Male,"There is tension around estrous female Nastya. A young male is threatened by another. He turns and Runs-Away making a V8-Rumble. (Amboseli, Kenya)",acoustic-vocal
https://vimeo.com/588323585,V8-Rumble,Protest & Distress,Adult,Male,"There is tension around estrous female Airstream who is being Guarded by Emo. Emo sees off a large male who then Redirects-Aggression toward another large male who Runs-Away and gives a V8-Rumble. (Amboseli, Kenya)",acoustic-vocal
https://vimeo.com/588323628,V8-Rumble,Protest & Distress,Adult,Male,"Two males are mucking about in a deep pool of water. It seems that one may have tusked the other underwater as he Jolts upward and gives a V8 sounding call. (Amboseli, Kenya)",acoustic-vocal
https://soundcloud.com/elephantvoices/ethogram-v8-rumble-1700443,V8-Rumble,Conflict & Confrontation,Adult,Male,"A large adult male, Kioko, Spars with much younger Teddy and Magina; Magina protests with a V8-Rumble. (Amboseli, Kenya) ",acoustic-vocal
https://soundcloud.com/elephantvoices/ethogram-v8-rumble-1700443,V8-Rumble,Social Play,Adult,Male,"A large adult male, Kioko, Spars with much younger Teddy and Magina; Magina protests with a V8-Rumble. (Amboseli, Kenya) ",acoustic-vocal
https://soundcloud.com/elephantvoices/ethogram-v8-rumble-1700443,V8-Rumble,Conflict & Confrontation,Adult,Male,"A large adult male, Kioko, Spars with much younger Teddy and Magina; Magina protests with a V8-Rumble. (Amboseli, Kenya) ",acoustic-vocal
https://soundcloud.com/elephantvoices/ethogram-v8-rumble-1700443,V8-Rumble,Conflict & Confrontation,Adult,Male,"A large adult male, Kioko, Spars with much younger Teddy and Magina; Magina protests with a V8-Rumble. (Amboseli, Kenya) ",acoustic-vocal
https://vimeo.com/377283519,Apprehensive,Vigilance,Adult,Male,"The F family has heard our vehicle and are acting Apprehensive and Vigilant. gf0034 stands with a J-Trunk, Ears-Stiff, Listening, and Head-Swinging, her head raised and turning from side to side. The camera pans left to gf0033 and tuskless female gf0035 who is also Listening and steps forward. Then the camera pans back to gf0033 who Ear-Slaps and gives an Ear-Flap-Slide and Initiates-Movement for a Full-Retreat of the family from us. Note that as gf0033 walks to toward gf0035 she has an Open-Mouth indicating she is vocalizing, but there is no audio and we are too far away. In another view again she Ear-Slaps initiating further retreat. (Gorongosa, Mozambique)",acoustic-vocal
