filename,context,sound_type,age_sex,comm_mode,description,url,session_id,elephant_id,body_part,country,mean_f0,std_f0,f0_range,f0_slope,mean_f1,mean_f2,mean_f3,duration,attack_time,temporal_centroid,rms_energy,mean_hnr,spectral_flatness,spectral_centroid,spectral_bandwidth,spectral_rolloff,mfcc_1,mfcc_2,mfcc_3,mfcc_4
47_Affiliative_Greeting-Ceremony_seg003.wav,Courtship,Greeting-Ceremony,Calf,acoustic-vocal,"A Greeting-Ceremony between the EBs as Echo, Erin, Eliot and their sub group join Ella, Eudora and Edwina and theirs. Note the great variety of overlapping Greeting-Rumbles, Snort-Rumbles, and Social-Trumpets and the ebb and flo of excitement that is reflected in the power and modulation of their calling. (Amboseli, Kenya) ",https://soundcloud.com/elephantvoices/ethogram-greeting-ceremony-b3711713,47_Affiliative_Greeting-Ceremony,Greeting-Ceremony,vocal,Kenya,13.510796275424916,5.100753190110515,14.79746253166722,0.011288491928824826,80.66202296644177,126.06992615835162,169.33474398220227,7.8382766439909295,3.920385487528345,3.7824285286694668,0.06605684757232666,1.2461293844080135,1.0432745511934627e-05,175.19429679915558,882.9042189801302,139.20132789386093,-214.8362579345703,263.0984191894531,94.70447540283203,-28.116727828979492
05_Calf Reassurance & Protection_Bunching_seg002.wav,Calf Reassurance & Protection,Bunching,Adult Female,acoustic-vocal,"Little E is 5 days old and is trying to suckle as his mother browses. Adolescent female V-notch approaches and we hear what sounds like a Little-Greeting Rumble from Mama Little E. There is a lot of wind noise so it is hard to tell if both vocalise, but V-Notches holds her Ears-Stiff and Backs-Toward Mama Little E. We see Lorato approaching from behind them and see Mara Little E rumble again. They all Bunch around around Little-E in a protective manner. (Maasai Mara, Kenya)",https://vimeo.com/367240347,05_Calf Reassurance & Protection_Bunching,Bunching,vocal,Kenya,9.618236682188636,0.02125155765261553,0.06653566363951491,-0.0067198826641126155,81.1947765722878,124.79126470657252,166.07308605400925,2.8986666666666667,0.6714791666666666,1.4570036708840914,0.04783441126346588,3.28562672446025,9.325723340225522e-07,164.31377274866094,989.1993042559719,143.5546875,-217.45458984375,251.00921630859375,94.37153625488281,-30.529619216918945
03_Courtship_Estrous-Rumble_seg002.wav,Courtship,Estrous-Rumble,Estrous Female,acoustic-vocal,"These calls represent a Mating-Pandemonium that occurred following a mating. Within the cacophony of calling the highly modulated and rhythmic Estrous-Rumbles by the estrous female may be detected. (Maasai Mara, Kenya)",https://soundcloud.com/elephantvoices/ethogram-estrous-rumble-a1102909,03_Courtship_Estrous-Rumble,Estrous-Rumble,vocal,Kenya,24.65409846750878,12.483403381851645,58.38159428210719,0.0024983271663339213,86.25228066335343,134.97962389859808,176.8550989296478,6.108390022675737,2.271700680272109,2.531285026868625,0.15076355636119843,4.420354266967838,1.4495130926661659e-05,218.97605240149892,791.4238752075489,180.02901891603415,-104.40992736816406,225.10955810546875,49.29054260253906,-60.49095153808594
02_Social Play_Nasal-Trumpet_seg001.wav,Social Play,Nasal-Trumpet,Calf,acoustic-vocal,"A family of elephants is at play in the lugga mostly out of view, while two young males are engaged in a Sparring match. We can hear the sounds of elephants at play - Play-Trumpets, Pulsated-Trumpets and Nasal-Trumpets. An adolescent female appears in the middle of the Sparring match and gives a couple of Nasal-Trumpets and then disappears down the bank again. (Maasai Mara, Kenya)",https://vimeo.com/369531974,02_Social Play_Nasal-Trumpet,Nasal-Trumpet,vocal,Kenya,6.549135566966792,0.5086259651579755,1.0637673753384584,-0.05138004660976283,81.84767415576286,138.73413361608291,247.7374665937795,3.0906666666666665,1.0419375,1.2661360735270086,0.09853022545576096,0.0,1.687295844021719e-05,382.51449124393883,1710.0065992851453,214.17025862068965,-214.83554077148438,128.93153381347656,90.46630096435547,48.56224822998047
61_Social Play_Sparring_seg002.wav,Social Play,Sparring,Adult Female,acoustic-vocal,") Two juvenile females are engaged in a Sparring match. They gently Push one another. (Gorongosa, Mozambique)",https://vimeo.com/377494995,61_Social Play_Sparring,Sparring,vocal,Kenya,0.0,0.0,0.0,0.0,76.52220873744423,122.47367252863937,162.9891805262746,3.976,1.0889583333333333,1.9737409155794745,0.049498364329338074,3.8592767140134328,1.71908632182749e-05,171.17464371457527,902.5109273220207,182.91303619302948,-217.03305053710938,293.8465270996094,68.19158172607422,-76.83501434326172
10_Aggressive_Escalated-Contest_seg008.wav,Aggressive,Escalated-Contest,Musth Male,acoustic-vocal,"In a large aggregation with an estrous female are several musth males (ultimately 5!). X076 in musth is Guarding the estrous female and heads with her to the swamp. Two other musth males, Tee-Jay and Gordon, start a fight at the beginning of the clip, but elephants in the foreground block our view. Tee-Jay with the long even tusks on the left is just entering musth and is taller than Gordon with the broken tusk who is in full musth. After their first interaction they maneuver around one another, Gordon Head-Shaking, before Tee-Jay initiates a Parallel-Walk away from us for about 100m. They engage in several minutes of maneuvering around one another. Tee-Jay has the upper hand, Advancing-Toward Gordon who Backs-Away. Then Gordon initiates another Parallel-Walk, toward the mountain. There is an other scene of Parallel-Walking in which they have switched places. There is more maneuvering in the long grass as Tee-Jay circles around Gordon and Advances-Toward him. Gordon Backs-Away. Tee-Jay continues Advancing-Toward Gordon and climbs a termite mound to Attain-Higher-Ground. He Stands-Tall and does a Head-Toss. Gordon Looks-At him and Backs-Away. They stand there. Tee-Jay comes down and they circle around and swamp places. Gordon climbs the same mound to Attain-Higher-Ground and Reaches-High and then backs down. In the next scene they engage in another Parallel-Walk this time coming toward us. I mention that another musth male has arrived and is watching the fight out of view. This male is Paolo. Again Tee-Jay circles around Gordan Advancing-Toward him while Gordan Backs-Away. Throughout Tee-Jay really carries his Head-High and Chin-in posture and Ear-Folds persistently. Tee-Jay Lunges toward Gordon and they Tusk-Clank in a Duel. Tee-Jay forces Gordon back, but after they separate Gordon Advances-Toward Tee-Jay who Backs-Away. They both Musth-Rumble. Gordon Head-Shakes and Tee-Jay circles around and comes to face him. He Musth-Rumbles. When Paolo is about 50 m away both males turn to face him, Waiting for him with some visible apprehension. Gordon is Foot-Lifting and holds his trunk under. Paolo walks toward them with Head-High, Chin-In in a very dominant posture while Tee-Jay's bravado has changed and he Waits for Paolo with Trunk-Toward and his chin further out than earlier. Paolo continues to Advance-Tooward them and at about 3 m Tee-Jay Backs-Away. Both males Retreat-From Paolo. Paolo's arrival breaks up the fight, whether purposefully or not. Note that I have not included some of the very common behaviors that are typical of an Escalated-Contest. Both males do a lot of Trunk-Curling - especially Tee-Jay around his longer tusk. Tee-Jay also engaged in a lot of persistent Ear-Folding, while Gordon Head-Shakes and Head-Waggles (allowing his ears to audibly flap) often. It appears that each male has favored displays to use when fighting. I have also not named the circling maneuver that they are using which is typical of Escalated-Contests. (Amboseli, Kenya)",https://vimeo.com/542155071,10_Aggressive_Escalated-Contest,Escalated-Contest,vocal,Kenya,0.0,0.0,0.0,0.0,83.75034085948694,142.5338464320168,227.75601152338913,4.850666666666666,3.3996666666666666,2.440230110943155,0.033823587000370026,1.1452772203380905,0.00011550564522622153,642.5877121105951,2134.1252261565905,885.5769230769231,-302.40130615234375,183.16256713867188,88.64459991455078,6.287391662597656
62_Social Play_Sparring_seg002.wav,Social Play,Sparring,Juvenile/Adolescent Female,acoustic-vocal,") Two male calves around 18 months old engage in a Sparring match during which we can see elements of adult behaviors such as Ear-Spreading, Ear-Folding, Head-Dip, Look-At, Chin-Out, Trunk-Twining, Grasp-Trunk, Run-After, etc. We have marked some of these. Suddenly one calf runs to his family and the game temporarily comes to a halt. (Amboseli, Kenya)",https://vimeo.com/470154579,62_Social Play_Sparring,Sparring,vocal,Kenya,23.374658723332317,6.092053809008936,22.515277283652132,0.015130521486900238,75.74571244332346,120.33482544299964,165.4769487007452,6.706666666666667,2.2777083333333334,3.0116386376597295,0.06461705267429352,0.5669108777144092,2.494859927537618e-06,143.51107559165072,916.5686091116766,125.64586645468998,-181.7727508544922,235.9322052001953,101.67237854003906,-10.79455280303955
04_Novel & Idiosyncratic_Squelch_seg004.wav,Novel & Idiosyncratic,Squelch,Juvenile/Adolescent Male,acoustic-vocal,"This young male has been Standing next to our car for over 9 minutes. He has been playing with a couple of stones. In this clip he engages in a couple of idiosyncratic sounds. First, he breathes very purposefully out and then purposefully in, making loud breathing sounds. Then he puts his trunk into his mouth and makes a sound like a Paryngeal-Pouch-Suck as if sucking water from the back of his throat into his trunk and moving it around. His trunk hangs in an elongated look and he moves it about making Squelching type sounds. Then he removes the tip of his trunk and lays it on the ground with the fingers pinched together. He continues to make Squelching sounds and then exhales through the pinched trunk fingers making a high-frequency-sound like a Squeak. Then he blows forcefully and water is blown out of the tip of his trunk. (Amboseli, Kenya)",https://vimeo.com/545448162,04_Novel & Idiosyncratic_Squelch,Squelch,vocal,Kenya,10.811147191115518,0.8773436992176689,1.953844486014205,0.07422475538465585,82.76388295272628,140.6960102733585,207.3938567464624,4.072,1.0962083333333332,1.9367503481852661,0.06332302838563919,4.1185405810814535,2.363619569223374e-05,168.20840865834467,1115.158352214283,120.56200916230367,-246.3870849609375,199.06332397460938,112.1412582397461,35.19419860839844
09_Aggressive_Escalated-Contest_seg001.wav,Aggressive,Escalated-Contest,Adult Male,acoustic-vocal,"Pascal is Guarding Qadija in estrus and there is a lot of tension between the males who are waiting for an opportunity to Mate with her. We had stopped for a quick cup of tea/coffee and were caught off guard when Upendo attacks another large adult male. As the clip starts Pascal is heading toward us following Qadija at a fast pace. Another large male moves out of his way. Meanwhile, Upendo is heading in our direction Head-High and Ears-Folded. In the middle of this is an adolescent female who, feeling caught or anticipating something is about to happen is Rumbling loudly with an Open-Mouth. Further back someone Trumpets. Upendo bears down on the other male and they clash, Upendo forcing the other male back at least 8 steps. There is more Rumbling and Trumpeting by a large female with a broken right tusk. The two males face one another, Heads-High, Ear-Waving and Ear-Folding. Neither one had appeared to be in musth earlier but now they both have Temporal-Gland-Secretion and are acting as if in musth. More Trumpeting and Rumbling from the female spectators who reach their trunks out toward the two males. The loud Rumbling continues and then the female who has been calling and her calves streak across the plains behind the fighting males. Then they stop and turn to watch, as if they wanted a better view. The two males face one another Heads-High and Ears-Folded. The other male Advances-Toward Upendo who Backs-Away. There is quite a bit of Backing-Away and Advancing-Toward as the two males size one another up. A medium sized male comes into view and comes to stand between the fighting males, though just further back, watching them with Periscope-Trunk. Upendo Advances-Toward the other male and Kicks-Dust. Upendo Backs-Away about 9 paces, Ear-Folding. It seems Upendo just wanted to give himself a bit of space to attack, because then with Periscope-Trunk he Runs 8 paces at the other male and then Lunges at him forcing him back. We hear about 9 Tusk-Clanks. The losing male gives a V8-Rumble. The family is still watching as the males pause to face one another and then the loser Runs-Away and Upendo Runs-After him. The family who had been watching run, too, Trumpeting. Then they turn to face Upendo and trumpet again. Upendo pursues the other male and everybody Runs-Away. As the camera pans to the right we see Pascal, who has also been watching. As a result of his inattention to Qadija, she is being Chased by other males. He realizes and turns to Run-After them. A young male is Reaching-Over her back and Pascal manages to catch up and the male abandons his attempt. There is a Trumpet. Note that other than the V8-Rumble all of the vocalizations are made by females. (Amboseli, Kenya)",https://vimeo.com/477607521,09_Aggressive_Escalated-Contest,Escalated-Contest,vocal,Kenya,45.19158867094908,21.027447356906016,45.91093009434144,-0.07319729203431466,81.8700518867831,122.53549147159885,158.13355480463534,3.1226666666666665,1.2969791666666666,1.4002754634777674,0.0176964420825243,9.457383270227306,6.267814751481637e-05,689.9704404127912,2246.092486183804,771.1977389078498,-356.40020751953125,205.2655792236328,54.66783142089844,-62.98945617675781
25_Movement Space & Leadership_Lets-Go-Stance_seg004.wav,Movement Space & Leadership,Lets-Go-Stance,Adult Male,acoustic-vocal,"A classic example of Let's-Go-Rumble. A family group is resting in the middle of the day. One young female wants to go to the swamp. She moves to the edge of the group and engages in Body-Axis-Pointing. She stands facing in the direction she wants to go and then takes a few steps (Walk-Wait) so that she is standing separate from the rest of the group, clearly pointing in the direction she wants to go. Then she begins walking and gives 2 Let’s Go-Rumbles (notice her Ear-Flapping and Ear-Folding). Notice, after both calls, how she Looks-Back as if to see whether the rest of the group is following her. They don’t and she continues toward the swamp still calling. The clip includes two more calls, and she Looks-Back after the third and then stops to Wait after the fourth. There are more calls but then we are focused on the family. Eight minutes later they eventually follow her lead and they all head to the swamp to feed. Note that we are too far away to hear the Let's-Go calls clearly. (Amboseli, Kenya)",https://vimeo.com/468438343,25_Movement Space & Leadership_Lets-Go-Stance,Lets-Go-Stance,vocal,Kenya,15.584322007422026,11.043918787699324,34.46665218819328,-0.00893041963535519,68.38289833151138,108.67896704524377,152.4037962401097,14.088,1.3179166666666666,6.4019124359625605,0.0936398133635521,1.857086808657138,2.3999230052140774e-06,120.7001234606454,757.3513802812467,114.10035011355033,-168.0722198486328,233.85647583007812,116.99614715576172,10.157676696777344
67_Social Play_Greeting-Rumble_seg001.wav,Social Play,Greeting-Rumble,Juvenile/Adolescent Female,acoustic-vocal,"Greeting-Rumbles between Charlotte and Erin and others - members of different families but part of the same clan. This Greeting follows a series of Contact-Rumbles. (Amboseli, Kenya) ",https://soundcloud.com/elephantvoices/ethogram-greeting-rumble-b0103126,67_Social Play_Greeting-Rumble,Greeting-Rumble,vocal,Kenya,33.78888462151582,19.673343950063536,52.08850843939153,-0.13684397973982085,101.21127483906899,158.7478425440161,191.18614795449977,3.6586848072562357,1.0214965986394557,1.8180849582148981,0.21409687399864197,5.228675289335513,0.0422174446284771,535.4337169911647,1107.6882092359506,1090.152479727057,-118.2069320678711,194.95376586914062,56.99198532104492,-42.35245895385742
10_Conflict & Confrontation_Rumble-Roar_seg005.wav,Conflict & Confrontation,Rumble-Roar,Adult Male,acoustic-vocal,"This clip contains part of an Estrous-Rumble overlapping with a Rumble-Roar -two calls that occurred at the beginning of a Mating-Pandemonium. (Maasai Mara, Kenya) ",https://soundcloud.com/elephantvoices/ethogram-rumble-roar-a1102909,10_Conflict & Confrontation_Rumble-Roar,Rumble-Roar,vocal,Kenya,22.21512860193494,4.09053684467229,17.108256393295186,-0.03942308668252401,78.88544505553202,125.89671142653272,167.40085886591783,3.2523356009070294,2.05390022675737,1.5214375716216901,0.045153532177209854,1.8835926906593936,5.198302460485138e-05,207.89194068051958,1005.9184375107276,224.14455210186833,-232.70436096191406,282.46893310546875,79.82152557373047,-52.6286506652832
03_Calf Reassurance & Protection_Trumpet-Blast_seg003.wav,Calf Reassurance & Protection,Trumpet-Blast,Calf,acoustic-vocal,"Note: Powerful elephant calls! Little E is one month old. As the clip starts he is seen being looked after by allomothers V-Notch and Lorato. He becomes curious about the filmmakers car and walks toward it. V-notch, who is ahead, becomes alarmed and turns back to protect him Ear-Spreading and briefly Trunk-Sucking. Little E rushes past them to the car. Bob says softly ""Hey, Little E"" as he (we believe) touches the car. The two aunties freak out and give a series of Trumpet-Blasts. Little E is alarmed - caught between his noisy aunties and the car. He is too close to see what is happening, but we can see him Tail-Raising and see the feet of his allomothers moving back and forth. His mother, Mama Little E, rushes over to join the allomothers and manages to retrieve him. They all Shepherd him back to safety, Backing-Away while Standing-Tall and his mother uses her trunk to gently move him away. They rumble and Bunch around Little E with Mama Little E and V-Notch on either side and Lorato Sashaying in to fill in the gap between Little E and the vehicle. They continue to Back-Away and then, when little E tries to Suckle, his mother uses her trunk to purposefully lead his mouth to her breast (Trunk-to-Breast). Lorato Head-Shakes. Then they walk away past car. (Maasai Mara, Kenya)",https://vimeo.com/370835482,03_Calf Reassurance & Protection_Trumpet-Blast,Trumpet-Blast,vocal,Kenya,43.75887498854735,16.242813267646522,35.48420592482172,0.43109616306439863,76.09133682116342,122.22489481899854,164.67973952049914,5.128,4.359479166666667,2.8180463605951673,0.06081583723425865,1.1331787034427327,2.2498887119581923e-05,319.79353475155415,1286.7149093809742,255.61980249480249,-148.8490753173828,196.006591796875,69.44925689697266,-32.02732467651367
63_Social Play_Sparring_seg001.wav,Social Play,Sparring,Juvenile/Adolescent Female,acoustic-vocal,") Two families have just met and there has been a bit of aggression between the two. A young female and a young male begin Sparring, though it isn't very friendly or playful. The male is Ear-Folding at her while she reaches Trunk-to-Mouth and Trunk-to-Face. He begins lashing out at her with his tusks, Tusk-Clanking. She seems to try to protect herself by holding her trunk out horizontally toward him. Eventually she Orients-Away and Walks-Away. He follows and engages in Flehmen. (Amboseli, Kenya)",https://vimeo.com/470154628,63_Social Play_Sparring,Sparring,vocal,Kenya,11.48079166841113,3.3657858473661926,8.350151454132366,0.13115306106004526,84.84155419099552,148.04039555058358,212.12679395642112,2.2586666666666666,0.9194583333333334,1.0033615352314995,0.08153977245092392,0.0,1.4867184290778823e-05,223.35874254077808,1314.2416904531196,134.87617924528303,-226.31661987304688,173.4329376220703,98.97938537597656,34.3504524230957
12_Calf Reassurance & Protection_Coo-Rumble_seg001.wav,Calf Reassurance & Protection,Coo-Rumble,Calf,acoustic-vocal,"Qoral has a newborn male who is lagging behind discovering the nature of soil. An allomother who is Qaskasi, Qasima's 10 year old daughter, tries to Shepherd him along, but Qoral doesn't like her intervention and comes back to see her off and retrieve him. She Pulls him gently along with her trunk and gives a Coo-Rumble to him. (Note that this call is barely audible). Once he is moving in the correct direction she turns and walks on. The infant pauses again and his older brother, Qenkey, Pushes him gently forward. They depart. (Amboseli, Kenya)",https://vimeo.com/477555118,12_Calf Reassurance & Protection_Coo-Rumble,Coo-Rumble,vocal,Kenya,12.605955588607372,2.913476942883391,8.33904953146931,0.03414221508914334,80.87139106844471,128.2912441623484,175.9457135670606,4.701333333333333,2.7041458333333335,2.2674305727151354,0.11529003083705902,3.144323924300234,2.245181349280756e-05,152.58555904102067,898.3006646603562,147.37457482993196,-182.0127716064453,237.29722595214844,114.39781951904297,7.568580627441406
07_Courtship_Mating_seg003.wav,Courtship,Mating,Adult Male,acoustic-vocal,"The clip starts with Pascal in musth with a Penis-Erection closely following estrous female Amparo. She abruptly stops and Rump-Presents, standing with her body close to him. There is the slow moving calm that is typical of behavior immediately prior to a Mating between a high ranking, experienced musth male and an experienced adult female. Amparo stands for him Waiting and Pascal, too, Waits. Often this is when Driving occurs. Pascal has an erection which twitches to a full erection. Then Amparo initiates a Chase and Pascal tries a Reach-Over. The Chase continues for about 200 meters with both running or at a fast Walk and Pascal attempting to Reach-Over her to slow her movement. Amparo herself chooses to stop and the Rumbling of onlookers begins. With a full Penis-Erection attempts intromission. Amparo gives an Estrous-Roar and is streaming with Temporal-Gland-Secretion. Miranda - also in estrus, rushes over Rapid-Ear-Flapping. We can see a thread of semen. He achieves intromission on the 6th thrust; it lasts 32 seconds. We hear a Social-Trumpet and Miranda Rumbles and Rapid-Ear-Flaps. A family member and calf approach Rumbling and there is more Social-Trumpeting. As he dismounts we can see semen gush from Amparo's vagina and she gives an Estrous-Rumble with Open-Mouth and Chin-Out. Miranda Rumbles and Amparo gives another Open-Mouth Estrous-Rumble. She steps forward giving another Estrous-Rumble with Open-Mouth and Tail-Raising. More Rumbling and Social-Trumpeting as the family and others gather around in a Mating-Pandemonium. Miranda, Amparo and a relative all Rumble. Miranda approaches Pascal and reaches Trunk-to-Genitals, which causes her more excitement and renewed Rumbling. More Social-Trumpeting. Amparo steps forward again Tail-Raising. Estrous female Miranda Runs-After her Ear-Folding and Amparo Runs-Away. Miranda Rapid-Ear-Flaps and Backs-Toward Pascal. Miranda stands Rapid-Ear-Flapping with Open-Mouth and is likely Rumbling. Pascal follows Amparo. (Amboseli, Kenya)",https://vimeo.com/468544192,07_Courtship_Mating,Mating,vocal,Kenya,37.406601068097785,14.461551926445143,38.24170032563812,0.20692382407079576,79.57150754284547,120.30351787836518,158.58289604436771,2.6106666666666665,1.0482708333333333,1.3012046528514387,0.08636652678251266,2.049481756196239,7.696710963500664e-05,563.0440996426623,1818.2284580644448,520.4081632653061,-234.12535095214844,191.30551147460938,84.87675476074219,-11.074787139892578
15_Coalition Building_High-Fiving_seg005.wav,Coalition Building,High-Fiving,Adult Female,acoustic-vocal,"An End-Zone-Dance is a form of Bonding-Ceremony that takes place after a defensive action. This End-Zone-Dance took places after multiple Group-Advances and multiple Group- and sustained Charges by members of the Mabenzi family. After Valente's almost two minute Charge, which was joined by the entire family, Valente and Mwana Nzo and others all gather in an End-Zone-Dance. The main players - Valente and Mwana-Nzo Rumble - with Open-Mouth, while they display Rapid-Ear-Flapping, Head-Raising, Tail-Raising, and Defecating. They reach their trunks to one another's mouth, Trunk-to-Mouth, and then display High-Fiving with Trunk-Twining, Open-Mouth-to-Open-Mouth Intermittently there are Social-Trumpets. Then then Mwana Nzo initiates another Group Advance. (Gorongosa, Mozambique)",https://vimeo.com/377035006,15_Coalition Building_High-Fiving,High-Fiving,vocal,Kenya,19.788125375129695,24.14699866682523,66.52610758612528,0.02096239000645486,84.06085882398641,125.42094613887333,161.7527362374637,4.242666666666667,2.2641666666666667,2.2612279963631976,0.058267589658498764,7.858537922020712,2.5600667868275195e-05,295.9500822760461,1319.5467051964658,209.40640703517587,-201.5623779296875,219.9229278564453,45.84561538696289,-79.72419738769531
19_Attacking & Mobbing_Charge_seg001.wav,Attacking & Mobbing,Charge,Calf,acoustic-vocal,"Off camera but on audio Joyce comments that Provocadora, gf0012 adopts a Periscope-Trunk and is Trunk-Twisting and that she is Contemplating what to do. Then Provocadora Charges at us and we drive away. As she Charges she gives a Trumpet-Blast and a Pulsated-Trumpet. When she stops, we stop. She starts to walk and then pauses with Periscope-Trunk and Rumbles. She starts Foot-Swinging - again undecided - Contemplating what to do. She gives an Ear-Flap-Slide and walks a few more steps and Rumbles again. She pauses and Foot-Swings again and then walks behind a bush as she does a Periscope-Trunk x 3 with a sweeping motion - like a Trunk-Sweep and we say she may come again and “take another angle”. On the third Trunk-Sweep she also Foot-Swings again. The walking behind the bush is a Perpendicular-Walk (purposefully misleading maneuver “feint-right Charge left”). She is walking Perpendicular to us - in other words not toward or away but to the side - as if she is leaving but NOT! Then going behind the bush or trees is an added deceptive tactic. The Trunk-Sweep motion though is a give away. As she charges she runs through a bush - Bush-Bashing making noise and then as she gets closer to us she Kicks-Dust - adding to the visual impact. (Gorongosa, Mozambique)",https://vimeo.com/370080373,19_Attacking & Mobbing_Charge,Charge,vocal,Kenya,42.65155749847201,23.059222806910082,74.52144763641255,-0.04142273387118708,69.30417847163027,110.03797931956159,150.87700756867397,10.482666666666667,7.179666666666667,5.2215949497679075,0.08043824881315231,3.490712951974835,7.661446375095693e-07,165.36726478391358,901.2748177670424,134.783507121058,-151.06968688964844,223.88841247558594,84.33020782470703,-32.07157516479492
27_Social Play_Charge_seg002.wav,Social Play,Charge,Adult Female,acoustic-vocal,"An adolescent male Floppy-Runs at the car. He lowers his head (Bow-Neck) and Curls-Trunk-Under and adopts a floppy-bodied Bow-Neck-Charge position and shakes his head from side to side displaying Head-Waggling. As he charges he Play-Trumpets. One of the filmmakers is concerned that this is a real charge so there is a lot of talking. As he runs he Tail-Raises in excitement and as he stops he Kicks-Dust. As he departs he swings his back legs out as if to kick vegetation, but misses. Then he Floppy-Runs off in another direction. (Maasai Mara, Kenya)",https://vimeo.com/369801738,27_Social Play_Charge,Charge,vocal,Kenya,19.263458984029104,0.35780343254695374,1.2135119558058989,-0.06528733596609042,80.81208342775295,132.14947824402026,182.89357767031245,2.664,1.0068333333333332,1.4298354259586656,0.0785302147269249,-6.95702642795972,1.8205444575869478e-05,279.9147540348387,1419.4660710978676,173.8125,-209.1290740966797,180.03778076171875,108.25788116455078,38.25090789794922
18_Aggressive_Coalition_seg009.wav,Aggressive,Coalition,Adult Female,acoustic-vocal,"There is tension around an estrous female. A new medium sized male has just joined the group (Male1) and a second medium sized male with two broken tusks (Male2) has taken exception to his arrival and threatens him Ear-Folding and Advancing-Toward him. A third slightly smaller male (Male3) joins Male2 in a Coalition and together they Group-Advance on Male1 who Retreats-From. Note that a fourth male (Male4) can be seen in the first view on the far left. Male1 turns to face them Head-High and Ears-Spread and Male3 Orients-Away. The two males stand facing one another Head-High and Ears-Spreading. They make contact and Tusk-Clank. Male1 Lunges at Male2 and forces him back. Male2 uses the tip of his trunk on both tusks to Check-Tusk. The fourth and slightly larger Male4 arrives and joins the Coalition and, bolstered, Male2 pushes his advantage. The three males gang up on him and outnumbered Male1 turns and Runs-Away emitting a V8-Rumble followed by a Rumble-Roar and another V8-Rumble. The three males work in a Coalition for another 4 minutes following him in a Prolonged-Pursuit, sometimes in Group-Advance at a fast walk and sometimes Running-After him in group-Charge. He turns to face them but they continue coming and he Runs-Away and gives another V8-Rumble. They come around in a wide arc all three males working together in a gang, with Male2 the main aggressor (persistent Ear-Folding and Running-After Male1) but unable to dominate Male1 without the help of the two other males and particularly Male4. They Pursue him around sometimes at a fast walk sometimes at a run. Suddenly the smallest males, Male3, finds himself at the lead and slows to Look-Back to see if the others are coming. He pauses and Waits for them. Male4 also Waits. When Male2 has caught up and they are in a Phalanx they all begin to Pursue him again. With Male2 in the lead they go with him for about 20 meters before Male3 and Male4 stop and Male2 Pursues him for several hundred meters before they Duel a second time. In all they Duel 3 times. Male4 was on standby intervening to help for over 2 1/2 hours. (Amboseli, Kenya)",https://vimeo.com/423087550,18_Aggressive_Coalition,Coalition,vocal,Kenya,10.061854645986912,1.2291415960773564,4.644755365431972,0.0036444874501825714,87.98451808007579,148.97647591947836,233.39929643099356,3.7413333333333334,2.0910208333333333,2.1978875376785365,0.05709768086671829,1.6271803232255757,1.2589166544785257e-05,242.34475689658768,1401.1002258576523,112.3798076923077,-266.74322509765625,172.93896484375,102.98429870605469,39.2144775390625
20_Attacking & Mobbing_Charge_seg002.wav,Attacking & Mobbing,Charge,Adult Female,acoustic-vocal,"Iphegenia of the I family adopts her signature exaggerated Standing-Tall posture and then Charges several paces toward a tourist vehicle. She stops and then Backs-Toward her family. She and a younger female begin Head-Swinging. (Gorongosa, Mozambique)",https://vimeo.com/370080441,20_Attacking & Mobbing_Charge,Charge,vocal,Kenya,0.0,0.0,0.0,0.0,80.91712629243837,126.20533140928136,166.89533747577707,2.6853333333333333,1.9971458333333334,1.408801959635746,0.03886488452553749,1.727458942454175,1.3952431800134946e-05,260.94421732229165,1372.8158783092474,180.80357142857142,-249.420166015625,262.7716064453125,86.69357299804688,-43.63943099975586
14_Social Play_Pulsated-Trumpet_seg001.wav,Social Play,Pulsated-Trumpet,Adult Male,acoustic-vocal,"Families of elephants are at KH4 water hole and many are playing. Calves Spar. A juvenile female aapproaches us Head-Waggling and gives a Nasal-Trumpet. She stops to consider us. Then she Head-Waggles away to join other young elephants and gives two Pulsated-Trumpet followed by another Nasal-Trumpet. (Amboseli, Kenya)",https://vimeo.com/470112812,14_Social Play_Pulsated-Trumpet,Pulsated-Trumpet,vocal,Kenya,42.17218811335901,22.253512771675986,57.416169618271084,0.6188763050075544,81.18999251577331,126.62014070291113,172.97653116834312,4.562666666666667,1.3274583333333334,2.2865584225277584,0.07372882962226868,5.911009959230401,1.1736082342395093e-05,179.2820660196487,1059.4975775466726,155.41033878504672,-174.0060577392578,214.73902893066406,95.66316986083984,-6.618182182312012
68_Social Play_Little-Greeting-Rumble_seg001.wav,Social Play,Little-Greeting-Rumble,Juvenile/Adolescent Male,acoustic-vocal,"A Little-Greeting-Rumble exchange between Ebony and Elspeth, others join in after the initial overlapping exchange. (Amboseli, Kenya) ",https://soundcloud.com/elephantvoices/ethogram-little-greeting-rumble-c1902333,68_Social Play_Little-Greeting-Rumble,Little-Greeting-Rumble,vocal,Kenya,16.414814944150425,2.0629607055636576,12.02953715609757,-0.005032123170072146,79.75182150647,125.92653474463927,167.68619922114874,3.809614512471655,1.173106575963719,1.6217130628197312,0.1790314018726349,1.0207177293854492,3.7876059650443494e-05,126.3062924508329,617.6136024103786,164.54247007978722,-133.86053466796875,249.2604522705078,110.96797943115234,-2.817474842071533
